YEAR,QUAD,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2009,4I3,2,7,316,11,3,0,0
2009,4I3,2,3,012,1,0,0,0
2009,4I3,3,1,129,12,1,1,0
2009,4I3,3,7,316,15,1,0,0
2009,4I3,3,4,261,1,0,1,0
2009,4I3,4,2,097,0,1,1,0
2009,4I3,4,4,261,0,2,1,1
2009,4I3,4,7,316,9,4,0,0
2009,4I3,4,1,129,8,1,0,0
2009,4I3,4,3,012,0,1,0,0
2009,4I4,1,1,129,11,12,0,0
2009,4I4,1,2,097,1,5,0,0
2009,4I4,1,7,316,17,0,0,0
2009,4I4,1,3,012,2,0,0,0
2009,4I4,1,25,585,1,0,0,0
2009,4I4,2,3,012,1,2,1,0
2009,4I4,2,1,129,4,2,0,0
2009,4I4,2,2,097,0,2,0,0
2009,4I4,2,7,316,11,0,0,0
2009,4I4,3,25,585,5,8,0,0
2009,4I4,3,3,012,0,0,1,0
2009,4I4,3,1,129,9,11,0,0
2009,4I4,3,7,316,8,0,0,0
2009,4I4,4,1,129,6,4,1,0
2009,4I4,4,25,585,2,5,0,0
2009,4I4,4,7,316,10,2,0,0
2009,4H1,1,1,129,20,1,0,0
2009,4H1,1,7,316,3,1,0,0
2009,4H1,2,1,129,9,4,2,0
2009,4H1,2,7,316,4,1,0,0
2009,4H1,2,2,097,0,0,1,0
2009,4H1,3,7,316,1,1,0,0
2009,4H1,3,1,129,8,1,0,0
2009,4H1,3,25,585,1,0,0,0
2009,4H1,4,7,316,8,0,0,0
2009,4H1,4,1,129,5,0,0,0
2009,4H2,1,7,316,5,0,0,0
2009,4H2,1,1,129,20,4,1,0
2009,4H2,1,5,833,0,1,0,0
2009,4H2,2,1,129,8,2,1,0
2009,4H2,2,7,316,13,4,0,0
2009,4H2,3,7,316,32,2,0,0
2009,4H2,3,1,129,17,4,1,0
2009,4H2,3,5,833,0,1,0,0
2009,4H2,4,1,129,10,2,0,0
2009,4H2,4,7,316,12,4,0,0
2009,4H3,1,7,316,6,0,0,0
2009,4H3,1,5,833,1,0,0,0
2009,4H3,1,1,129,8,0,0,0
2009,4H3,2,4,261,2,2,0,0
2009,4H3,2,2,097,1,1,0,0
2009,4H3,2,1,129,42,0,0,0
2009,4H3,3,4,261,2,2,0,0
2009,4H3,3,1,129,16,0,0,0
2009,4H3,3,2,097,0,0,1,0
2009,4H3,4,4,261,3,0,0,0
2009,4H3,4,1,129,5,0,0,0
2009,4H3,4,7,316,3,0,0,0
2009,3G1,1,1,129,3,2,0,0
2009,3G1,1,4,261,1,0,0,0
2009,3G1,1,7,316,7,0,0,0
2009,3G1,2,2,097,0,1,0,0
2009,3G1,2,1,129,8,0,0,0
2009,3G1,2,7,316,16,0,0,0
2009,3G1,2,3,012,1,1,0,0
2009,3G1,3,7,316,27,0,0,0
2009,3G1,3,4,261,2,0,0,0
2009,3G1,3,1,129,5,0,0,0
2009,3G1,4,7,316,15,0,0,0
2009,3G1,4,1,129,11,0,0,0
2009,3G1,4,3,012,2,0,1,0
2009,3G1,4,5,833,0,1,0,0
2009,4G2,1,7,316,6,0,0,0
2009,4G2,1,1,129,6,6,2,0
2009,4G2,2,1,129,7,0,0,0
2009,4G2,2,7,316,4,1,0,0
2009,4G2,2,3,012,0,1,0,0
2009,4G2,2,1.1,129,0,0,1,0
2009,4G2,2,5,833,1,0,0,0
2009,4G2,3,7,316,4,0,0,0
2009,4G2,3,1,129,3,3,1,1
2009,4G2,4,1,129,7,0,2,0
2009,4G2,4,7,316,25,0,0,0
2009,4G2,4,3,012,0,1,0,0
2009,4F1,1,7,316,2,0,0,0
2009,4F1,1,1,129,19,0,0,0
2009,4F1,1,10,379,1,0,0,0
2009,4F1,2,7,316,4,0,0,0
2009,4F1,2,10,379,6,0,0,0
2009,4F1,3,1,129,8,3,0,0
2009,4F1,3,7,316,4,0,0,0
2009,4F1,3,10,379,1,0,0,0
2009,4F1,4,7,316,12,1,0,0
2009,4F1,4,1,129,5,0,0,0
2009,4F2,1,7,316,9,0,0,0
2009,4F2,1,3,012,0,1,0,0
2009,4F2,1,1,129,3,1,0,0
2009,4F2,2,7,316,21,0,0,0
2009,4F2,2,5,833,1,0,0,0
2009,4F2,2,1,129,4,0,0,0
2009,4F2,2,3,012,1,0,0,0
2009,4F2,3,7,316,1,0,0,0
2009,4F2,4,1,129,2,1,0,0
2009,4F3,1,7,316,31,0,0,0
2009,4F3,1,1,129,1,2,2,0
2009,4F3,2,7,316,22,1,0,0
2009,4F3,2,1,129,3,0,0,0
2009,4F3,3,1,129,3,2,0,0
2009,4F3,3,7,316,16,0,0,0
2009,4F3,4,1,129,5,0,0,0
2009,4F3,4,7,316,40,0,0,0
2009,4F4,1,7,316,45,1,1,0
2009,4F4,1,3,012,3,2,0,0
2009,4F4,1,1,129,10,0,0,0
2009,4F4,2,7,316,46,0,0,0
2009,4F4,2,1,129,12,0,0,0
2009,4F4,3,7,316,51,1,0,0
2009,4F4,3,1,129,14,0,0,0
2009,4F4,4,7,316,64,1,0,0
2009,4F4,4,1,129,3,1,0,0
2009,4F4,4,3,012,0,1,0,0
2009,4F4,4,8,371,1,0,0,0
2009,4E1,1,7,316,18,1,0,0
2009,4E1,1,1,129,32,0,0,0
2009,4E1,1,13,315,0,1,0,0
2009,4E1,1,3,012,1,0,1,0
2009,4E1,1,8,371,2,0,0,0
2009,4E1,2,8,371,29,0,0,0
2009,4E1,2,1,129,23,0,0,0
2009,4E1,2,7,316,13,0,0,0
2009,4E1,2,13,315,1,0,0,0
2009,4E1,3,1,129,18,6,1,0
2009,4E1,3,2,097,0,0,2,0
2009,4E1,3,7,316,3,0,0,0
2009,4E1,3,4,261,1,0,0,0
2009,4E1,3,8,371,7,0,0,0
2009,4E1,3,13,315,1,0,0,0
2009,4E1,4,3,012,2,0,1,0
2009,4E1,4,7,316,9,2,0,0
2009,4E1,4,1,129,19,8,0,0
2009,4E1,4,8,371,5,0,0,0
2009,4E1,4,2,097,0,1,0,0
2009,4E2,1,1,129,16,8,0,0
2009,4E2,1,7,316,4,0,0,0
2009,4E2,1,8,371,5,0,0,0
2009,4E2,1,2,097,0,1,0,0
2009,4E2,2,2,097,1,0,3,0
2009,4E2,2,1,129,36,3,0,0
2009,4E2,2,3,012,1,0,0,0
2009,4E2,2,7,316,4,0,0,0
2009,4E2,2,13,315,1,1,0,0
2009,4E2,2,8,371,3,0,0,0
2009,4E2,3,13,315,2,0,0,0
2009,4E2,3,1,129,45,0,0,0
2009,4E2,3,8,371,8,0,0,0
2009,4E2,3,2,097,2,0,0,0
2009,4E2,3,3,012,1,0,0,0
2009,4E2,4,1,129,27,2,0,0
2009,4E2,4,8.1,371,0,1,0,0
2009,4E2,4,2,097,0,0,1,0
2009,4E2,4,8,371,9,0,0,0
2009,4E2,4,7,316,3,1,0,0
2009,4E2,4,7.1,316,1,1,0,0
2009,4E3,1,7,316,5,0,0,0
2009,4E3,1,1,129,14,0,0,0
2009,4E3,2,1,129,12,0,0,0
2009,4E3,2,7,316,10,1,0,0
2009,4E3,2,7.1,316,3,0,0,0
2009,4E3,2,3,012,1,0,0,0
2009,4E3,3,1,129,18,1,0,0
2009,4E3,2,7,316,8,0,0,0
2009,4E3,4,1,129,18,1,0,0
2009,4E3,4,7,316,7,0,0,0
2009,4E3,4,8,371,5,0,0,0
2009,4E3,4,3,012,1,0,0,0
2009,4E4,1,3,012,6,0,0,0
2009,4E4,1,7,316,5,0,0,0
2009,4E4,1,1,129,11,0,0,0
2009,4E4,1,5,833,1,0,0,0
2009,4E4,2,3,012,4,0,0,0
2009,4E4,2,1,129,6,0,0,0
2009,4E4,2,7,316,4,0,0,0
2009,4E4,3,7,316,2,0,0,0
2009,4E4,3,1,129,8,0,0,0
2009,4E4,4,1,129,0,1,0,0
2009,4E4,4,7,316,4,0,0,0
2009,5J1,1,25,585,4,2,0,0
2009,5J1,1,7,316,2,0,0,0
2009,5J1,1,7.1,316,0,1,0,0
2009,5J1,1,3,012,1,0,0,0
2009,5J1,1,1,129,3,1,0,0
2009,5J1,2,25,585,4,0,0,0
2009,5J1,2,7,316,6,1,0,0
2009,5J1,2,1,129,9,2,0,0
2009,5J1,2,25.1,585,0,8,1,0
2009,5J1,2,6,802,2,0,0,0
2009,5J1,3,25,585,2,0,0,0
2009,5J1,3,7,316,9,1,0,0
2009,5J1,3,4,261,0,2,0,0
2009,5J1,3,1,129,14,0,0,0
2009,5J1,3,3,012,0,0,1,0
2009,5J1,3,25.1,585,0,0,2,0
2009,5J1,4,25,585,6,2,1,0
2009,5J1,4,1,129,5,2,1,0
2009,5J1,4,7,316,13,6,0,0
2009,5J1,4,2,097,0,2,0,0
2009,5J2,1,1,129,4,0,0,0
2009,5J2,1,7,316,3,0,0,0
2009,5J2,2,1,129,5,1,0,0
2009,5J2,3,1,129,2,2,0,0
2009,5J2,4,7,316,1,0,0,0
2009,5J4,1,7,316,29,1,0,0
2009,5J4,1,1,129,6,1,0,0
2009,5J4,1,4,261,3,0,0,0
2009,5J4,2,7,316,23,0,0,0
2009,5J4,2,1,129,3,0,0,0
2009,5J4,3,1,129,16,0,0,0
2009,5J4,3,4,261,4,0,0,0
2009,5J4,3,7,316,4,0,0,0
2009,5J4,4,7,316,14,0,0,0
2009,5J4,4,5,833,1,0,0,0
2009,5J4,4,1,129,5,0,0,0
2009,5I1,1,1,129,2,0,0,0
2009,5I1,1,7,316,6,0,0,0
2009,5I1,1,4,261,1,0,0,0
2009,5I1,2,7,316,26,0,0,0
2009,5I1,2,1,129,7,0,0,0
2009,5I1,2,8.1,371,2,0,0,0
2009,5I1,3,7,316,14,0,0,0
2009,5I1,3,1,129,1,0,0,0
2009,5I1,4,4,261,1,1,1,0
2009,5I1,4,7,316,12,0,0,0
2009,5I1,4,1,129,2,0,0,0
2009,5I4,1,1,129,9,0,0,0
2009,5I4,1,25,585,1,0,0,0
2009,5I4,1,4,261,5,0,0,0
2009,5I4,1,7,316,11,0,0,0
2009,5I4,2,25,585,0,5,4,0
2009,5I4,2,7,316,12,0,0,0
2009,5I4,2,1,129,4,0,0,0
2009,5I4,3,7,316,9,0,0,0
2009,5I4,3,25,585,1,1,1,0
2009,5I4,3,4,261,1,0,0,0
2009,5I4,4,4,261,2,0,0,0
2009,5I4,4,7,316,7,0,0,0
2009,5I4,4,1,129,4,0,0,0
2009,5I4,4,25,585,1,0,0,0
2009,5H3,1,7,316,9,0,0,0
2009,5H3,1,1,129,6,0,1,0
2009,5H3,2,1,129,10,0,0,0
2009,5H3,2,7,316,2,0,0,0
2009,5H3,3,7,316,3,0,0,0
2009,5H3,3,1,129,4,0,1,0
2009,5H3,4,1,129,10,0,0,0
2009,5H3,4,4,261,0,0,1,0
2009,5F1,1,7,316,71,0,0,0
2009,5F1,1,1,129,22,0,0,0
2009,5F1,1,5,833,2,0,0,0
2009,5F1,1,3,012,2,0,0,0
2009,5F1,1,99,999,1,0,0,0
2009,5F1,1,2,097,1,0,0,0
2009,5F1,2,7,316,6,0,0,0
2009,5F1,2,3,012,1,0,0,0
2009,5F1,2,1,129,33,0,0,0
2009,5F1,2,6,802,0,0,1,0
2009,5F1,3,3,012,10,0,0,0
2009,5F1,3,5,833,0,1,0,0
2009,5F1,3,7,316,45,0,0,0
2009,5F1,3,1,129,23,0,0,0
2009,5F1,3,5.1,833,1,5,0,0
2009,5F1,4,7,316,55,0,0,0
2009,5F1,4,1,129,27,0,0,0
2009,5F1,4,3,012,2,0,0,0
2009,5F3,1,1,129,37,3,0,0
2009,5F3,1,7,316,73,0,0,0
2009,5F3,1,5,833,1,0,0,0
2009,5F3,1,3,012,0,2,0,0
2009,5F3,2,7,316,71,0,0,0
2009,5F3,2,1,129,78,1,0,0
2009,5F3,2,3,012,1,2,0,0
2009,5F3,3,1,129,63,1,0,0
2009,5F3,3,7,316,15,0,0,0
2009,5F3,4,7,316,29,0,0,0
2009,5F3,4,2,097,0,1,0,0
2009,5F3,4,1,129,38,0,0,0
2009,5F4,1,7,316,59,0,0,0
2009,5F4,1,5,833,1,0,0,0
2009,5F4,1,3,012,2,2,0,0
2009,5F4,2,7,316,68,0,0,0
2009,5F4,2,3,012,1,0,0,0
2009,5F4,2,2,097,3,0,0,0
2009,5F4,2,1,129,7,0,0,0
2009,5F4,3,2,097,0,2,3,0
2009,5F4,3,7,316,52,1,0,0
2009,5F4,3,3,012,4,4,0,0
2009,5F4,3,1,129,1,0,0,0
2009,5F4,4,2,097,1,0,1,0
2009,5F4,4,3,012,3,5,0,0
2009,5F4,4,1,129,1,2,0,0
2009,5F4,4,7,316,95,0,0,0
2009,5E1,1,7,316,80,1,0,0
2009,5E1,1,1,129,3,10,0,0
2009,5E1,1,4,261,3,0,0,0
2009,5E1,2,7,316,31,1,0,0
2009,5E1,2,8,371,1,0,0,0
2009,5E1,2,2,097,0,1,0,0
2009,5E1,2,1,129,3,0,0,0
2009,5E1,2,4,261,1,0,0,0
2009,5E1,3,7,316,38,0,0,0
2009,5E1,3,1,129,5,0,0,0
2009,5E1,3,4,261,1,0,0,0
2009,5E1,4,1,129,13,8,1,0
2009,5E1,4,7,316,92,0,0,0
2009,5E1,4,4,261,10,0,0,0
2009,5E1,4,8,371,1,0,0,0
2009,5E3,1,1,129,20,22,7,0
2009,5E3,1,2,097,0,0,1,1
2009,5E3,1,4,261,4,2,0,0
2009,5E3,1,7,316,15,1,0,0
2009,5E3,1,5,833,1,0,0,0
2009,5E3,1,8,371,1,0,0,0
2009,5E3,2,1,129,34,8,2,0
2009,5E3,2,7,316,8,2,0,0
2009,5E3,2,4,261,3,0,0,0
2009,5E3,2,8,371,15,0,0,0
2009,5E3,2,5,833,1,0,0,0
2009,5E3,3,8,371,1,0,0,0
2009,5E3,3,1,129,13,3,4,0
2009,5E3,3,7,316,2,2,0,0
2009,5E3,4,1,129,38,9,1,0
2009,5E3,4,2,097,1,0,0,0
2009,5E3,4,8,371,1,0,0,0
2009,5E3,4,7,316,8,0,0,0
2009,5D2,1,7,316,10,1,0,1
2009,5D2,1,1,129,6,1,1,0
2009,5D2,1,3,012,1,2,0,0
2009,5D2,2,7,316,7,2,0,0
2009,5D2,2,1,129,4,10,8,0
2009,5D2,2,3,012,0,2,0,0
2009,5D2,2,5,833,1,0,0,0
2009,5D2,3,7,316,36,0,0,0
2009,5D2,3,3,012,3,0,0,0
2009,5D2,3,1,129,5,1,0,0
2009,5D2,4,1,129,9,2,0,0
2009,5D2,4,7,316,7,0,0,0
2009,5D4,1,7,316,18,3,0,0
2009,5D4,1,1,129,7,2,1,0
2009,5D4,2,7,316,34,0,0,0
2009,5D4,2,8,371,3,1,0,0
2009,5D4,2,1,129,7,2,0,0
2009,5D4,2,3,012,3,3,0,0
2009,5D4,2,2,097,0,1,0,0
2009,5D4,3,7,316,4,0,0,0
2009,5D4,3,1,129,1,1,1,0
2009,5D4,3,3,012,0,0,1,0
2009,5D4,4,7,316,16,0,0,0
2009,5D4,4,1,129,2,0,0,0
2009,5D4,4,3,012,0,1,0,0
2009,6I2,1,1,129,14,5,0,0
2009,6I2,1,7,316,14,1,0,0
2009,6I2,1,25,585,1,1,0,0
2009,6I2,2,25,585,2,2,0,0
2009,6I2,2,1,129,20,2,0,0
2009,6I2,2,7,316,11,2,0,0
2009,6I2,3,1,129,20,3,0,0
2009,6I2,3,7,316,7,1,0,0
2009,6I2,3,25,585,2,0,0,0
2009,6I2,4,1,129,32,4,0,0
2009,6I2,4,7,316,13,0,0,0
2009,6I2,4,25,585,2,0,0,0
2009,6I3,1,1,129,70,0,0,0
2009,6I3,1,7,316,24,0,0,0
2009,6I3,2,1,129,40,0,0,0
2009,6I3,2,7,316,29,0,0,0
2009,6I3,3,7,316,45,0,0,0
2009,6I3,3,1,129,32,1,0,0
2009,6I3,4,7,316,15,0,0,0
2009,6I3,4,1,129,30,4,0,0
2009,6I3,4,5,833,1,0,0,0
2009,6H2,1,7,316,13,0,0,0
2009,6H2,1,3,012,0,1,0,0
2009,6H2,1,1,129,14,4,0,0
2009,6H2,2,1,129,11,8,1,0
2009,6H2,2,7,316,22,1,0,0
2009,6H2,3,7,316,18,0,0,0
2009,6H2,3,1,129,11,1,1,0
2009,6H2,3,3,012,1,0,0,0
2009,6H2,3,2,097,0,1,0,0
2009,6H2,4,3,012,1,1,0,0
2009,6H2,4,1,129,13,2,1,0
2009,6H2,4,7,316,29,0,0,0
2009,6H4,1,1,129,61,16,0,0
2009,6H4,1,7,316,13,0,0,0
2009,6H4,2,3,012,1,1,0,0
2009,6H4,2,1,129,61,3,0,0
2009,6H4,2,7,316,12,1,0,0
2009,6H4,3,7,316,7,0,0,0
2009,6H4,3,1,129,48,0,0,0
2009,6H4,4,7,316,18,0,0,0
2009,6H4,4,1,129,31,0,0,0
2009,6G1,1,4,261,2,0,0,0
2009,6G1,1,2,097,2,1,1,0
2009,6G1,1,1,129,16,3,0,0
2009,6G1,1,7,316,2,0,0,0
2009,6G1,2,7,316,5,1,0,0
2009,6G1,2,1,129,37,1,0,0
2009,6G1,3,7,316,6,0,0,0
2009,6G1,3,1,129,18,2,0,0
2009,6G1,3,3,012,0,1,0,0
2009,6G1,4,1,129,20,0,0,0
2009,6G1,4,7,316,2,0,0,0
2009,6G2,1,1,129,36,0,0,0
2009,6G2,1,7.1,316,0,2,0,0
2009,6G2,1,7,316,5,0,0,0
2009,6G2,2,1,129,21,1,0,0
2009,6G2,2,7,316,18,0,0,0
2009,6G2,2,8,371,0,1,0,0
2009,6G2,2,2,097,1,0,0,0
2009,6G2,3,7,316,11,0,0,0
2009,6G2,3,1,129,20,2,0,0
2009,6G2,4,1,129,28,1,0,0
2009,6G2,4,3,012,1,0,0,0
2009,6G2,4,7,316,3,0,0,0
2009,6G3,1,1,129,15,7,2,0
2009,6G3,1,7,316,11,0,0,0
2009,6G3,2,1,129,9,6,0,0
2009,6G3,2,7,316,9,0,0,0
2009,6G3,2,3.1,012,0,1,0,0
2009,6G3,2,3,012,0,3,0,0
2009,6G3,3,1,129,3,1,6,1
2009,6G3,3,7,316,8,0,0,0
2009,6G3,4,1,129,48,13,9,0
2009,6G3,4,7,316,12,0,0,0
2009,6G4,1,1,129,7,1,0,0
2009,6G4,1,2,097,1,2,0,0
2009,6G4,1,7,316,4,0,0,0
2009,6G4,1,8,371,6,0,0,0
2009,6G4,2,7,316,8,0,0,0
2009,6G4,2,1,129,19,0,0,0
2009,6G4,2,8,371,2,0,0,0
2009,6G4,2,2,097,1,0,0,0
2009,6G4,3,1,129,14,4,0,0
2009,6G4,3,2,097,0,2,1,0
2009,6G4,3,7,316,2,0,0,0
2009,6G4,4,1,129,15,0,0,0
2009,6G4,4,7,316,8,0,0,0
2009,6G4,4,8,371,4,0,0,0
2009,6G4,4,2,097,1,0,0,0
2009,6F1,1,1,129,27,0,0,0
2009,6F1,1,7,316,7,0,0,0
2009,6F1,1,8,371,1,0,0,0
2009,6F1,2,1,129,20,0,0,0
2009,6F1,2,7,316,4,0,0,0
2009,6F1,2,2,097,1,0,0,0
2009,6F1,3,7,316,5,0,0,0
2009,6F1,3,1,129,14,0,0,0
2009,6F1,4,7,316,8,1,0,0
2009,6F1,4,1,129,12,1,0,0
2009,6F1,4,4,261,1,0,0,0
2009,6F2,1,1,129,27,18,0,0
2009,6F2,1,7,316,30,2,0,0
2009,6F2,1,4,261,1,1,0,0
2009,6F2,1,2,097,2,0,0,0
2009,6F2,2,1,129,30,4,0,0
2009,6F2,2,7,316,56,0,0,0
2009,6F2,2,2,097,2,0,0,0
2009,6F2,2,4,261,1,0,0,0
2009,6F2,3,7,316,27,0,0,0
2009,6F2,3,1,129,30,1,0,0
2009,6F2,4,7,316,35,0,0,0
2009,6F2,4,1,129,91,7,0,0
2009,6F2,4,2,097,1,0,0,0
2009,6F2,4,3,012,1,0,0,0
2009,6F2,4,4,261,2,0,0,0
2009,6F3,1,1,129,14,3,0,0
2009,6F3,1,2,097,2,1,3,0
2009,6F3,1,3,012,1,0,0,0
2009,6F3,1,7,316,5,0,0,0
2009,6F3,1,25,585,1,2,0,0
2009,6F3,2,1,129,22,5,0,0
2009,6F3,2,2,097,6,0,1,0
2009,6F3,2,3,012,2,1,0,0
2009,6F3,2,4,261,1,0,0,0
2009,6F3,2,7,316,0,2,0,0
2009,6F3,3,25,585,1,0,0,0
2009,6F3,3,1,129,14,0,0,0
2009,6F3,3,2,097,0,1,0,0
2009,6F3,3,7,316,1,0,0,0
2009,6F3,4,1,129,8,0,0,0
2009,6F3,4,7,316,8,1,0,0
2009,6F3,4,25,585,2,0,0,0
2009,6F4,1,7,316,12,2,0,0
2009,6F4,1,1,129,46,3,0,0
2009,6F4,1,2,097,5,0,0,0
2009,6F4,1,3,012,1,2,1,0
2009,6F4,2,2,097,1,0,0,0
2009,6F4,2,1,129,44,0,0,0
2009,6F4,2,7,316,39,0,0,0
2009,6F4,3,1,129,50,0,0,0
2009,6F4,3,7,316,16,0,0,0
2009,6F4,4,2,097,0,0,2,0
2009,6F4,4,7,316,21,1,0,0
2009,6F4,4,1,129,37,0,0,0
2009,6E1,1,1,129,8,0,0,0
2009,6E1,1,7,316,6,0,0,0
2009,6E1,2,7,316,10,0,0,0
2009,6E1,2,1,129,20,0,0,0
2009,6E1,2,8,371,2,0,0,0
2009,6E1,2,4,261,1,0,0,0
2009,6E1,3,25,585,1,0,0,0
2009,6E1,3,1,129,24,7,0,0
2009,6E1,3,2,097,0,1,0,0
2009,6E1,3,7,316,10,0,0,0
2009,6E1,4,1,129,25,14,1,0
2009,6E1,4,7,316,25,11,0,0
2009,6E1,4,2,097,0,1,0,0
2009,6E3,1,1,129,27,1,0,0
2009,6E3,1,7,316,5,0,0,0
2009,6E3,2,1,129,49,6,0,0
2009,6E3,2,7,316,8,0,0,0
2009,6E3,3,1,129,7,2,0,0
2009,6E3,3,5,833,1,0,0,0
2009,6E3,3,4,261,1,0,0,0
2009,6E3,4,1,129,39,0,0,0
2009,6E3,4,7,316,15,0,0,0
2009,6E3,4,3,012,1,0,0,0
2009,6E4,1,7,316,30,1,0,0
2009,6E4,1,4,261,6,0,0,0
2009,6E4,1,1,129,27,0,0,0
2009,6E4,1,2,097,1,0,0,0
2009,6E4,1,25,585,1,0,0,0
2009,6E4,2,1,129,31,0,0,0
2009,6E4,2,7,316,17,0,0,0
2009,6E4,2,4,261,1,0,0,0
2009,6E4,3,1,129,35,0,0,0
2009,6E4,3,7,316,38,1,0,0
2009,6E4,3,3,012,0,1,0,0
2009,6E4,4,7,316,47,0,0,0
2009,6E4,4,1,129,46,0,0,0
2009,6E4,4,4,261,1,0,0,0
2009,6E4,4,25,585,2,0,0,0
2009,6D2,1,7,316,9,1,0,0
2009,6D2,1,1,129,6,3,0,0
2009,6D2,1,8,371,1,0,0,0
2009,6D2,1,2,097,1,0,0,0
2009,6D2,2,7,316,2,0,0,0
2009,6D2,2,1,129,3,0,0,0
2009,6D2,3,7,316,29,0,0,0
2009,6D2,3,1,129,11,4,0,0
2009,6D2,3,8,371,2,0,0,0
2009,6D2,3,25,585,1,0,0,0
2009,6D2,4,8,371,2,0,0,0
2009,6D2,4,7,316,19,0,0,0
2009,6D2,4,1,129,3,0,0,0
2009,6D3,1,7,316,64,0,0,0
2009,6D3,1,1,129,35,11,0,0
2009,6D3,1,3,012,2,2,0,0
2009,6D3,1,8,371,3,0,0,0
2009,6D3,2,7,316,17,0,0,0
2009,6D3,2,1,129,6,3,0,0
2009,6D3,3,7,316,22,1,0,0
2009,6D3,3,1,129,8,1,0,0
2009,6D3,4,7,316,96,0,0,0
2009,6D3,4,1,129,15,4,0,0
2009,6D4,1,8,371,5,0,0,0
2009,6D4,1,1,129,18,0,0,0
2009,6D4,1,7,316,17,1,0,0
2009,6D4,1,2,097,1,0,0,0
2009,6D4,2,3,012,0,1,0,0
2009,6D4,2,8,371,23,0,0,0
2009,6D4,2,1,129,12,6,0,0
2009,6D4,2,7,316,9,0,0,0
2009,6D4,3,1,129,4,29,0,0
2009,6D4,3,8,371,17,0,0,0
2009,6D4,3,2,097,0,2,0,0
2009,6D4,3,7,316,4,0,0,0
2009,6D4,4,1,129,12,3,0,0
2009,6D4,4,7,316,4,0,0,0
2009,6D4,4,8,371,38,0,0,0
2009,6D4,4,2,097,1,0,0,0
2009,7H1,1,7,316,3,0,0,0
2009,7H1,1,2,097,1,0,0,0
2009,7H1,1,25,585,1,0,0,0
2009,7H1,1,8,371,1,0,0,0
2009,7H1,2,7,316,42,1,0,0
2009,7H1,2,5,833,1,0,0,0
2009,7H1,2,1,129,15,10,0,0
2009,7H1,2,25,585,8,0,0,0
2009,7H1,2,2,097,7,1,0,0
2009,7H1,2,3,012,2,0,0,0
2009,7H1,2,12,541,1,0,0,0
2009,7H1,3,1,129,13,8,2,0
2009,7H1,3,2,097,0,5,1,0
2009,7H1,3,7,316,26,8,0,0
2009,7H1,3,25,585,3,1,0,0
2009,7H1,3,3,012,2,6,0,0
2009,7H1,3,8,371,1,0,0,0
2009,7H1,4,7,316,20,4,0,0
2009,7H1,4,1,129,4,13,0,0
2009,7H1,4,25,585,6,0,0,0
2009,7H1,4,8,371,1,0,0,0
2009,7H1,4,1.1,129,0,1,0,0
2009,7H4,1,1,129,53,4,0,0
2009,7H4,1,7,316,65,0,0,0
2009,7H4,1,3,012,1,0,0,0
2009,7H4,1,6,802,1,0,0,0
2009,7H4,2,1,129,49,0,0,0
2009,7H4,2,7,316,14,0,0,0
2009,7H4,3,7,316,95,0,0,0
2009,7H4,3,1,129,47,2,0,0
2009,7H4,4,7,316,41,0,0,0
2009,7H4,4,1,129,19,4,0,0
